23:35:04.189 |V| JetEnvironment                | :1                 | JetEnvironment is initiating startup.
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Scheduler\TimeProvider.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Scheduler\Unity.Services.Core.Scheduler.api.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Scheduler\Unity.Services.Core.Scheduler.asmdef.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Scheduler.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\AssemblyInfo.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Cache\DisabledCachePersister.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Cache\FileCachePersister.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Cache\ICachePersister.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Cache.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Diagnotstics\Diagnostics.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Diagnotstics\DiagnosticsFactory.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Diagnotstics\DisabledDiagnostics.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Diagnotstics\DisabledDiagnosticsFactory.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Diagnotstics.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Handlers\DiagnosticsHandler.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Handlers\MetricsHandler.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Handlers\TelemetryHandler.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Handlers.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Metrics\DisabledMetrics.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Metrics\DisabledMetricsFactory.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Metrics\Metrics.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Metrics\MetricsFactory.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Metrics.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Models\CachedPayload.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Models\Diagnostics\Diagnostic.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Models\Diagnostics\DiagnosticsPayload.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Models\Diagnostics.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Models\Interfaces\ITelemetryEvent.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Models\Interfaces\ITelemetryPayload.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Models\Interfaces.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Models\Metrics\Metric.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Models\Metrics\MetricsPayload.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Models\Metrics\MetricType.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Models\Metrics.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Models.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Networking\ExponentialBackOffRetryPolicy.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Networking\IUnityWebRequestSender.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Networking\TelemetrySender.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Networking\UnityWebRequestSender.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Networking\WebRequest.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Networking.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\TelemetryConfig.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Unity.Services.Core.Telemetry.api.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Unity.Services.Core.Telemetry.asmdef.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Utils\CacheExtensions.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Utils\FactoryUtils.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Utils\TagKeys.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Utils\TelemetryConfigKeys.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Utils\TelemetryUtils.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Utils.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Threading\AssemblyInfo.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Threading\Unity.Services.Core.Threading.api.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Threading\Unity.Services.Core.Threading.asmdef.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Threading\UnityThreadUtilsInternal.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Threading.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Third Party Notices.md.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Editor\Core\Configuration\Unity.Services.Core.Configuration.Editor.asmdef of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Editor\Core\Unity.Services.Core.Editor.asmdef of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Analytics\Unity.Services.Core.Analytics.asmdef of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Configuration\Unity.Services.Core.Configuration.asmdef of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Core\Unity.Services.Core.asmdef of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Core.Internal\Unity.Services.Core.Internal.asmdef of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Device\Unity.Services.Core.Device.asmdef of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Environments\Internal\Unity.Services.Core.Environments.Internal.asmdef of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Environments\Unity.Services.Core.Environments.asmdef of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Networking\Unity.Services.Core.Networking.asmdef of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Registration\Unity.Services.Core.Registration.asmdef of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Scheduler\Unity.Services.Core.Scheduler.asmdef of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Telemetry\Unity.Services.Core.Telemetry.asmdef of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.302 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.services.core@1.4.0\Runtime\Threading\Unity.Services.Core.Threading.asmdef of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.304 |V| UnityExternalFilesModuleProcessor| :1                 | <Finish> "FlushChanges::OnProviderChanged"  time=8ms
23:35:28.304 |V| UnityExternalFilesModuleProcessor| :1                 | Flushing 28 PSI source file changes
23:35:28.304 |V| UnityExternalFilesModuleProcessor| :1                 | <Start> "FlushChanges::OnProviderChanged" 
23:35:28.304 |V| PsiCaches                     | :1                 | <PsiCaches.FileChanges> 28
23:35:28.304 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.settings-manager@1.0.3\CHANGELOG.md.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.304 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.settings-manager@1.0.3\Content\Options.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.304 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.settings-manager@1.0.3\Content.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.304 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.settings-manager@1.0.3\CONTRIBUTING.md.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.304 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.settings-manager@1.0.3\Editor\Attributes.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.304 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.settings-manager@1.0.3\Editor\ISettingsRepository.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.304 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.settings-manager@1.0.3\Editor\PackageSettingsRepository.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.304 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.settings-manager@1.0.3\Editor\Settings.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.304 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.settings-manager@1.0.3\Editor\SettingsDictionary.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.304 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.settings-manager@1.0.3\Editor\SettingsGUILayout.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.304 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.settings-manager@1.0.3\Editor\Unity.Settings.Editor.asmdef.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.304 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.settings-manager@1.0.3\Editor\UserSetting.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.304 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.settings-manager@1.0.3\Editor\UserSettings.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.304 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.settings-manager@1.0.3\Editor\UserSettingsProvider.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.304 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.settings-manager@1.0.3\Editor\UserSettingsRepository.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.304 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.settings-manager@1.0.3\Editor\ValueWrapper.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.304 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.settings-manager@1.0.3\Editor.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.304 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.settings-manager@1.0.3\LICENSE.md.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.304 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.settings-manager@1.0.3\package.json.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.304 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.settings-manager@1.0.3\README.md.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.304 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.settings-manager@1.0.3\Tests\Editor\MultipleProjectSettings.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.304 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.settings-manager@1.0.3\Tests\Editor\SettingsTests.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.304 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.settings-manager@1.0.3\Tests\Editor\Unity.Settings.Editor.Tests.asmdef.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.304 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.settings-manager@1.0.3\Tests\Editor.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.304 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.settings-manager@1.0.3\Tests.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.304 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.settings-manager@1.0.3\Third Party Notices.md.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.304 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.settings-manager@1.0.3\Editor\Unity.Settings.Editor.asmdef of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.304 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.settings-manager@1.0.3\Tests\Editor\Unity.Settings.Editor.Tests.asmdef of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.304 |V| UnityExternalFilesModuleProcessor| :1                 | <Finish> "FlushChanges::OnProviderChanged"  time=0ms
23:35:28.304 |V| UnityExternalFilesModuleProcessor| :1                 | Flushing 348 PSI source file changes
23:35:28.307 |V| UnityExternalFilesModuleProcessor| :1                 | <Start> "FlushChanges::OnProviderChanged" 
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChanges> 348
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\CHANGELOG.md.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\CONTRIBUTING.md.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\LICENSE.md.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\package.json.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\Api\Analytics\AnalyticsReporter.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\Api\Analytics\AnalyticsTestCallback.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\Api\Analytics\RunFinishedData.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\Api\Analytics\TestTreeData.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\Api\Analytics.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
